71;0201010062;BIOPSIA DE BEXIGA;2;I;1;9999;0;0;1571;4168;4168;0;6;;9999;201502
72;0201010070;BIOPSIA DE BOLSA ESCROTAL;2;M;1;9999;0;0;1571;1833;1833;0;6;;9999;201502
73;0201010089;BIOPSIA DE CONDUTO AUDITIVO EXTERNO;2;I;2;9999;0;0;1571;0;1906;0;6;;9999;201502
74;0201010097;BIOPSIA DE CONJUNTIVA;2;I;2;9999;0;0;1571;3110;3110;0;6;;9999;201502
75;0201010100;BIOPSIA DE CORDAO ESPERMATICO (UNILATERAL);2;M;9999;9999;0;0;1571;4619;4619;0;6;;9999;201502
76;0201010119;BIOPSIA DE CORNEA;2;I;2;9999;0;0;1571;6862;6862;0;6;;9999;201502
77;0201010127;BIOPSIA DE CORPO VERTEBRAL A CEU ABERTO;3;I;1;2;88;0;1571;58566;0;22680;6;;9999;201502
78;0201010135;BIOPSIA DE CORPO VERTEBRAL LAMINA E PEDICULO VERTEBRAL (POR DISPOSITIVO GUIADO);3;I;1;2;88;0;1571;14901;0;12960;6;;9999;201502
79;0201010143;BIOPSIA DE ENDOCARDIO / MIOCARDIO;3;I;1;1;88;0;1571;57728;0;13198;6;;9999;201502
80;0201010151;BIOPSIA DE ENDOMETRIO;2;F;1;9999;0;108;1571;0;1833;0;6;;9999;201502
81;0201010160;BIOPSIA DE ENDOMETRIO POR ASPIRACAO MANUAL INTRA-UTERINA;2;F;1;1;48;108;1571;6815;8569;1754;6;;9999;201502
82;0201010178;BIOPSIA DE EPIDIDIMO;2;M;9999;9999;0;120;1571;4619;4619;0;6;;9999;201502
83;0201010186;BIOPSIA DE ESCLERA;2;I;2;9999;0;0;1571;4873;6862;1989;6;;9999;201502
84;0201010194;BIOPSIA DE FARINGE;2;I;9999;9999;0;0;1571;1906;1906;0;6;;9999;201502
85;0201010208;BIOPSIA DE FIGADO EM CUNHA / FRAGMENTO;2;I;1;2;88;0;1571;11429;0;8330;6;;9999;201502
86;0201010216;BIOPSIA DE FIGADO POR PUNCAO;2;I;9999;9999;0;0;1571;7115;7115;0;6;;9999;201502
87;0201010224;BIOPSIA DE GANGLIO LINFATICO;2;I;9999;9999;0;0;1571;4619;4619;0;6;;9999;201502
88;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;2;I;9999;9999;0;0;1571;3127;3127;0;6;;9999;201502
89;0201010240;BIOPSIA DE IRIS, CORPO CILIAR, RETINA, COROIDE, VITREO E TUMOR INTRA OCULAR;2;I;2;1;180;0;1571;11586;19921;8335;6;;9999;201502
90;0201010259;BIOPSIA DE LAMINA PEDICULO E PROCESSOS VERTEBRAIS (A CEU ABERTO);3;I;1;2;88;216;1571;17246;0;11502;6;;9999;201502
91;0201010267;BIOPSIA DE LESAO DE PARTES MOLES (POR AGULHA / CEU ABERTO);2;I;1;1;67;0;1571;6550;11436;4886;6;;9999;201502
92;0201010275;BIOPSIA DE MEDULA OSSEA;2;I;1;1;40;0;1571;18772;20000;1228;6;;9999;201502
93;0201010283;BIOPSIA DE MUSCULO (A CEU ABERTO);2;I;9999;9999;0;0;1571;1833;1833;0;6;;9999;201502
94;0201010291;BIOPSIA DE NERVO;2;I;9999;9999;0;0;1571;0;3006;0;6;;9999;201502
95;0201010305;BIOPSIA DE OSSO / CARTILAGEM DA CINTURA ESCAPULAR (POR AGULHA / CEU ABERTO);2;I;2;2;88;0;1571;11960;18275;6315;6;;9999;201502
96;0201010313;BIOPSIA DE OSSO / CARTILAGEM DA CINTURA PELVICA (POR AGULHA / CEU ABERTO);2;I;2;2;88;0;1571;11999;18339;6340;6;;9999;201502
97;0201010321;BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO INFERIOR (POR AGULHA / CEU ABERTO);2;I;2;1;88;0;1571;12200;18878;6678;6;;9999;201502
98;0201010330;BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO SUPERIOR (POR AGULHA / CEU ABERTO);2;I;2;1;88;0;1571;12541;18826;6285;6;;9999;201502
99;0201010348;BIÓPSIA DE OSSO DO CRÂNIO E DA FACE;2;I;9999;9999;0;0;1571;0;2399;0;6;;9999;201502
100;0201010356;BIOPSIA DE PALPEBRA;2;I;9999;9999;0;0;1571;0;1833;0;6;;9999;201502
101;0201010364;BIOPSIA DE PAVILHAO AURICULAR;2;I;2;9999;0;0;1571;0;1466;0;6;;9999;201502
102;0201010372;BIOPSIA DE PELE E PARTES MOLES;2;I;1;9999;0;0;1571;2583;2583;0;6;;9999;201502
103;0201010380;BIOPSIA DE PENIS;2;M;9999;9999;0;0;1571;1833;1833;0;6;;9999;201502
104;0201010399;BIOPSIA DE PIRAMIDE NASAL;2;I;9999;9999;0;0;1571;0;1833;0;6;;9999;201502
105;0201010402;BIOPSIA DE PLEURA (POR ASPIRAÇÃO/AGULHA / PLEUROSCOPIA);2;I;2;1;48;0;1571;9042;11368;2326;6;;9999;201502
106;0201010410;BIOPSIA DE PROSTATA;2;M;1;9999;0;120;1571;9238;9238;0;6;;9999;201502
107;0201010429;BIOPSIA DE PULMAO POR ASPIRACAO;2;I;9999;9999;0;0;1571;0;0;0;6;;9999;201502
108;0201010437;BIOPSIA DE RIM POR PUNCAO;2;I;9999;9999;0;0;1571;4619;4619;0;6;;9999;201502
109;0201010445;BIOPSIA DE SEIO PARANASAL;2;I;1;9999;0;0;1571;0;1833;0;6;;9999;201502
110;0201010453;BIOPSIA DE SINOVIA;2;I;1;9999;0;0;1571;0;3006;0;6;;9999;201502
111;0201010461;BIOPSIA DE TESTICULO;2;M;2;9999;0;120;1571;0;4619;0;6;;9999;201502
112;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;2;I;9999;9999;0;0;1571;0;2373;0;6;;9999;201502
113;0201010488;BIOPSIA DE URETER;2;I;1;9999;0;0;1571;4619;4619;0;6;;9999;201502
114;0201010496;BIOPSIA DE URETRA;2;I;1;9999;0;0;1571;4619;4619;0;6;;9999;201502
115;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;2;F;9999;9999;0;0;1571;1833;1833;0;6;;9999;201502
116;0201010518;BIOPSIA/PUNÇÃO DE VULVA;2;F;1;9999;0;0;1571;1833;1833;0;6;;9999;201502
117;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;2;I;9999;9999;0;0;1571;2156;2156;0;6;;9999;201502
118;0201010534;BIOPSIA ESTEREOTAXICA;3;I;1;2;1484;156;1571;107421;0;67032;6;;9999;201502
119;0201010542;BIOPSIA PERCUTANEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONANCIA MAGNETICA / RAIO X;3;I;9999;9999;0;0;1571;9700;9700;0;6;;9999;201502
120;0201010550;BIOPSIA PRE-ESCALENICA;2;I;1;2;88;0;1571;10156;0;7667;6;;9999;201502
121;0201010569;BIOPSIA/EXERESE DE NODULO DE MAMA;2;I;9999;9999;0;192;1571;3500;3500;0;6;;9999;201502
122;0201010585;PUNCAO ASPIRATIVA DE MAMA POR AGULHA FINA;2;I;9999;9999;0;192;1571;0;3324;0;6;;9999;201502
123;0201010593;PUNCAO DE CISTERNA SUB-OCCIPITAL;2;I;9999;9999;0;0;1571;0;704;0;6;;9999;201502
124;0201010607;PUNCAO DE MAMA POR AGULHA GROSSA;2;I;9999;9999;0;192;1571;0;6843;0;6;;9999;201502
125;0201010615;PUNCAO DE VAGINA;2;F;9999;9999;0;0;1571;1410;1410;0;6;;9999;201502
126;0201010623;PUNCAO EXPLORADORA DO DEFERENTE;2;M;9999;9999;0;0;1571;1410;1410;0;6;;9999;201502
127;0201010631;PUNCAO LOMBAR;2;I;9999;9999;0;0;1571;0;704;0;6;;9999;201502
128;0201010640;PUNCAO P/ ESVAZIAMENTO;2;I;9999;9999;0;0;1571;0;1325;0;6;;9999;201502
129;0201010658;PUNCAO VENTRICULAR TRANSFONTANELA;2;I;4;9999;0;0;59;0;704;0;6;;9999;201502
130;0201010666;BIOPSIA DO COLO UTERINO;2;F;1;9999;0;144;1571;1833;1833;0;6;;9999;201502
131;0201020017;COLETA DE LAVADO BRONCO-ALVEOLAR;2;I;1;9999;0;0;1571;0;280;0;6;;9999;201502
132;0201020025;COLETA DE LINFA P/ PESQUISA DE M. LEPRAE;1;I;9999;9999;0;0;1571;0;0;0;1;;9999;201502
133;0201020033;COLETA DE MATERIAL P/ EXAME CITOPATOLOGICO DE COLO UTERINO;1;F;9999;9999;0;120;1571;0;0;0;1;;9999;201502
134;0201020041;COLETA DE MATERIAL P/ EXAME LABORATORIAL;1;I;9999;9999;0;0;1571;0;0;0;1;;9999;201502
135;0201020050;COLETA DE SANGUE P/ TRIAGEM NEONATAL;1;I;9999;9999;0;0;11;0;0;0;1;;9999;201502
136;0202010015;CLEARANCE OSMOLAR;2;I;9999;9999;0;0;1571;0;351;0;6;;9999;201502
137;0202010023;DETERMINACAO DE CAPACIDADE DE FIXACAO DO FERRO;2;I;9999;9999;0;0;1571;0;201;0;6;;9999;201502
138;0202010031;DETERMINACAO DE CROMATOGRAFIA DE AMINOACIDOS;2;I;9999;9999;0;0;1571;0;1565;0;6;;9999;201502
139;0202010040;DETERMINACAO DE CURVA GLICEMICA (2 DOSAGENS);2;I;9999;9999;0;0;1571;0;363;0;6;;9999;201502
140;0202010058;DETERMINACAO DE CURVA GLICEMICA C/ INDUCAO POR CORTISONA ( 5 DOSAGENS);2;I;9999;9999;0;0;1571;0;655;0;6;;9999;201502
141;0202010066;DETERMINACAO DE CURVA GLICEMICA C/ INDUCAO POR CORTISONA (4 DOSAGENS);2;I;9999;9999;0;0;1571;0;368;0;6;;9999;201502
142;0202010074;DETERMINACAO DE CURVA GLICEMICA CLASSICA (5 DOSAGENS);2;I;9999;9999;0;0;1571;0;1000;0;6;;9999;201502
143;0202010082;DETERMINACAO DE OSMOLARIDADE;2;I;9999;9999;0;0;1571;0;351;0;6;;9999;201502
144;0202010090;DOSAGEM DE 5-NUCLEOTIDASE;2;I;9999;9999;0;0;1571;0;351;0;6;;9999;201502
145;0202010104;DOSAGEM DE ACETONA;2;I;9999;9999;0;0;1571;0;185;0;6;;9999;201502
146;0202010112;DOSAGEM DE ACIDO ASCORBICO;2;I;9999;9999;0;0;1571;0;201;0;6;;9999;201502
147;0202010120;DOSAGEM DE ACIDO URICO;2;I;9999;9999;0;0;1571;0;185;0;6;;9999;201502
148;0202010139;DOSAGEM DE ACIDO VANILMANDELICO;2;I;9999;9999;0;0;1571;0;900;0;6;;9999;201502
149;0202010147;DOSAGEM DE ALDOLASE;2;I;9999;9999;0;0;1571;0;368;0;6;;9999;201502
150;0202010155;DOSAGEM DE ALFA-1-ANTITRIPSINA;2;I;9999;9999;0;0;1571;0;368;0;6;;9999;201502
151;0202010163;DOSAGEM DE ALFA-1-GLICOPROTEINA ACIDA;2;I;9999;9999;0;0;1571;0;368;0;6;;9999;201502
152;0202010171;DOSAGEM DE ALFA-2-MACROGLOBULINA;2;I;9999;9999;0;0;1571;0;368;0;6;;9999;201502
153;0202010180;DOSAGEM DE AMILASE;2;I;9999;9999;0;0;1571;0;225;0;6;;9999;201502
154;0202010198;DOSAGEM DE AMONIA;2;I;9999;9999;0;0;1571;0;351;0;6;;9999;201502
155;0202010201;DOSAGEM DE BILIRRUBINA TOTAL E FRACOES;2;I;9999;9999;0;0;1571;0;201;0;6;;9999;201502
156;0202010210;DOSAGEM DE CALCIO;2;I;9999;9999;0;0;1571;0;185;0;6;;9999;201502
157;0202010228;DOSAGEM DE CALCIO IONIZAVEL;2;I;9999;9999;0;0;1571;0;351;0;6;;9999;201502
158;0202010236;DOSAGEM DE CAROTENO;2;I;9999;9999;0;0;1571;0;201;0;6;;9999;201502
159;0202010244;DOSAGEM DE CATECOLAMINAS;2;I;9999;9999;0;0;1571;0;0;0;6;;9999;201502
160;0202010252;DOSAGEM DE CERULOPLASMINA;2;I;9999;9999;0;0;1571;0;368;0;6;;9999;201502
161;0202010260;DOSAGEM DE CLORETO;2;I;9999;9999;0;0;1571;0;185;0;6;;9999;201502
162;0202010279;DOSAGEM DE COLESTEROL HDL;2;I;9999;9999;0;0;1571;0;351;0;6;;9999;201502
163;0202010287;DOSAGEM DE COLESTEROL LDL;2;I;9999;9999;0;0;1571;0;351;0;6;;9999;201502
164;0202010295;DOSAGEM DE COLESTEROL TOTAL;2;I;9999;9999;0;0;1571;0;185;0;6;;9999;201502
165;0202010309;DOSAGEM DE COLINESTERASE;2;I;9999;9999;0;0;1571;0;368;0;6;;9999;201502
166;0202010317;DOSAGEM DE CREATININA;2;I;9999;9999;0;0;1571;0;185;0;6;;9999;201502
167;0202010325;DOSAGEM DE CREATINOFOSFOQUINASE (CPK);2;I;9999;9999;0;0;1571;0;368;0;6;;9999;201502
168;0202010333;DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB;2;I;9999;9999;0;0;1571;0;412;0;6;;9999;201502
169;0202010341;DOSAGEM DE DESIDROGENASE ALFA-HIDROXIBUTIRICA;2;I;9999;9999;0;0;1571;0;351;0;6;;9999;201502
170;0202010350;DOSAGEM DE DESIDROGENASE GLUTAMICA;2;I;9999;9999;0;0;1571;0;351;0;6;;9999;201502
171;0202010368;DOSAGEM DE DESIDROGENASE LATICA;2;I;9999;9999;0;0;1571;0;368;0;6;;9999;201502
172;0202010376;DOSAGEM DE DESIDROGENASE LATICA (ISOENZIMAS FRACIONADAS);2;I;9999;9999;0;0;1571;0;368;0;6;;9999;201502
173;0202010384;DOSAGEM DE FERRITINA;2;I;9999;9999;0;0;1571;0;1559;0;6;;9999;201502
174;0202010392;DOSAGEM DE FERRO SERICO;2;I;9999;9999;0;0;1571;0;351;0;6;;9999;201502
175;0202010406;DOSAGEM DE FOLATO;2;I;9999;9999;0;0;1571;0;1565;0;6;;9999;201502
176;0202010414;DOSAGEM DE FOSFATASE ACIDA TOTAL;2;I;9999;9999;0;0;1571;0;201;0;6;;9999;201502
177;0202010422;DOSAGEM DE FOSFATASE ALCALINA;2;I;9999;9999;0;0;1571;0;201;0;6;;9999;201502
178;0202010430;DOSAGEM DE FOSFORO;2;I;9999;9999;0;0;1571;0;185;0;6;;9999;201502
179;0202010449;DOSAGEM DE FRACAO PROSTATICA DA FOSFATASE ACIDA;2;M;9999;9999;0;0;1571;0;201;0;6;;9999;201502
180;0202010457;DOSAGEM DE GALACTOSE;2;I;9999;9999;0;0;1571;0;351;0;6;;9999;201502
181;0202010465;DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT);2;I;9999;9999;0;0;1571;0;351;0;6;;9999;201502
182;0202010473;DOSAGEM DE GLICOSE;2;I;9999;9999;0;0;1571;0;185;0;6;;9999;201502
183;0202010481;DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE;2;I;9999;9999;0;0;1571;0;368;0;6;;9999;201502
184;0202010490;DOSAGEM DE HAPTOGLOBINA;2;I;9999;9999;0;0;1571;0;368;0;6;;9999;201502
185;0202010503;DOSAGEM DE HEMOGLOBINA GLICOSILADA;2;I;9999;9999;0;0;1571;0;786;0;6;;9999;201502
186;0202010511;DOSAGEM DE HIDROXIPROLINA;2;I;9999;9999;0;0;1571;0;368;0;6;;9999;201502
187;0202010520;DOSAGEM DE ISOMERASE-FOSFOHEXOSE;2;I;9999;9999;0;0;1571;0;351;0;6;;9999;201502
188;0202010538;DOSAGEM DE LACTATO;2;I;9999;9999;0;0;1571;0;368;0;6;;9999;201502
189;0202010546;DOSAGEM DE LEUCINO-AMINOPEPTIDASE;2;I;9999;9999;0;0;1571;0;351;0;6;;9999;201502
190;0202010554;DOSAGEM DE LIPASE;2;I;9999;9999;0;0;1571;0;225;0;6;;9999;201502
191;0202010562;DOSAGEM DE MAGNESIO;2;I;9999;9999;0;0;1571;0;201;0;6;;9999;201502
192;0202010570;DOSAGEM DE MUCO-PROTEINAS;2;I;9999;9999;0;0;1571;0;201;0;6;;9999;201502
193;0202010589;DOSAGEM DE PIRUVATO;2;I;9999;9999;0;0;1571;0;368;0;6;;9999;201502
194;0202010597;DOSAGEM DE PORFIRINAS;2;I;9999;9999;0;0;1571;0;351;0;6;;9999;201502
195;0202010600;DOSAGEM DE POTASSIO;2;I;9999;9999;0;0;1571;0;185;0;6;;9999;201502
